0,0,1.91,0,589.48,20.03,1.25,72.73,96.11,13.41,86.71,5142.57,0,0,0.89,17.97,4.97,54.6,135.16,204.48,1688.5,61.12,2.14,43.52,44.1,0.94,189.55,0.99,1.37,1.71,905.38,7647.04,1053.3,8.2,1122.96,0.38,5.09,0,11306.86,10.68,5.5,7.3,0.85,1.11,11.73,2.6,3.45,1.14,8.23,0,0,0,6,0.17,1815.62,14.79,1.36,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.97,0.08,0.54,0,11.13,0,0,0,4.32,0.5,19.24,0,0,0,0,0,0.07,0,0,0,0,0,0.6,0,10.67,4848.5,26.22,58.45,35.42,0.04,0.72,0,0.08,0,0,7.04,0,0.4,0.38,0.73,0,0,0,0,0,0
222.26,58.77,11.93,1555.41,893.15,103899.71,150.15,1722.17,51.7,728.67,2961.53,266198.09,95.44,2.04,89.49,1124.02,114.48,289.03,140.45,257.35,1972.68,1644.13,3794.9,354.01,305.01,36243.85,8404.87,51.54,220.36,132.64,397.68,296.32,71528.77,5.92,2204.33,221.65,319.58,1598.81,38265.38,16116.89,56227.59,3328.23,33.7,1628.48,5454.31,7623.72,109.57,3.37,6965.02,2.4,5,16.63,328.18,27.64,490.33,235.15,11.79,6.73,26.45,8.76,54.24,261.99,2.74,526.58,26.9,567.34,54.99,6.96,31.76,9.78,139.29,1.05,116.14,277.34,12.87,111.55,73.96,94.32,638.39,524.72,16.39,80.06,11.02,0.93,477.01,83.35,68.54,438.96,0.87,2151.32,3926.38,4.35,1.78,940.14,1.27,18.66,4.65,63.47,10896.42,27.75,253.32,10.61,74020.14,7.09,6391.56,14157.5,13.13,60.44,2.33,809.89,13641.11,0.92,29.15,2.11,8.64,6.26,10.74,7683.24,4.13,8.78,283.32,39.55,0.44
0,0,0,0.18,273.3,1244.91,430.51,1368.82,112.18,238.19,275.73,7942.42,24.57,0,182.76,1945.77,298.71,49.42,3070.41,323.88,1140.47,772.47,214.97,190.3,1698.28,672.69,70.78,9.54,48.25,28.62,444.93,595.79,2344.57,13242.22,444.08,129.61,206.15,26.76,5547.84,25.68,1.78,10.68,93.38,39.61,3.11,18.3,0,0,2.46,0,0,0,52.58,0,1536.49,25.5,0.13,0,0,1.1,0.08,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.33,10.28,42.34,128.74,0,0,5.35,48.53,0,0,22.4,68.58,107,0,44.82,0,0,0,0,0,0,0,0.3,5.2,7.96,2.08,0,7166.89,2.04,6.33,76.2,0,0,0,0.08,0,0,0,0,0.15,0,0.48,0,0,0,0,0,0.04
0,0,0,0,1180.38,144.6,47.87,242.29,99.69,142.53,1.41,27469,17.1,0,35.56,224.89,28.59,47.65,191.54,490.21,13498.69,32.47,10.12,20.85,122.9,1237.73,1044.75,1783.13,47.52,3256.55,1403.36,2705.69,7243.87,0,16190,8.86,74.55,0,6437.18,2.75,5.71,2.86,3.17,1.93,5.84,8.59,0,0,0.13,0,0,0,51.72,8.21,337.61,65.36,0.25,0,0.38,0.25,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,5.24,415.13,0,0.12,1222.69,7.67,53.4,65.67,150.94,32.8,7.04,13.53,727.51,166.73,132.13,0,305.87,0,0,0,1.38,22.16,0,0,4.11,26363.72,2.03,299,89.5,0,0,0,179.8,0,76.6,0.34,0,0,0,0.27,0,0,0,109.53,116.6,30.67
9836.47,1.67,0.92,0,197.53,2927.4,244.32,1385.19,411.67,214.02,3652.67,100670.47,60.07,913.05,182.91,2575.5,3190.61,195.64,1740.47,12053.57,1390.5,2145.03,14666.84,75990.97,615.54,44628.46,1172.97,50.98,246.21,522.74,187.44,248.88,274.88,223.59,374.33,76192.1,345.94,5950.04,6109.16,32.44,28936.13,72.33,206.27,73.2,227.05,778.86,0,354.45,2128.48,46.2,96.27,3327.6,2263.25,0,1244,493.62,136.57,0,0,0,0,0.01,0,0,0,0,0.79,0,0.17,0,13130.79,57.73,40.07,3553.93,2.77,52.32,3888.69,13634.53,4919.93,7.25,1298.14,3451.64,845.87,66.4,0,33.72,75,1168.61,0,47.39,11.22,0,67.8,0.09,0,74.93,56.67,0.41,13.7,0.01,0,3.81,6976.74,0,117.87,2719.54,390.27,70.38,0,4603.17,14238.8,17.03,1487.21,109.33,450.85,99.73,556.95,0,0,0,18696.79,9687.51,5909.67
0,14.7,0,0,942.1,37256.95,1284.21,1716.18,6386.21,1657.83,284.84,9636.31,1363.52,2.2,7782.61,11281.35,6336.82,2329.02,730.88,213.27,1780.31,72.62,27.69,306.35,1924.98,216.43,866.27,1455.09,7632.27,106.5,149.85,533.03,841.17,227.17,1503.97,36.62,44882.41,86.71,519.15,21.92,18.01,3.52,43.07,426.78,949.46,119.89,4.09,1.5,122.38,0.13,0,0,30.96,0.44,115.21,25.13,15.7,0,0.79,0,0,0,0,0,0,0.23,13.74,0,0,0,36.52,0,0,0,0,39.43,0.59,81.94,10.09,0,0,0,0,0,0,737.83,168.66,2713.44,38.37,625.22,303.85,55.93,0,628.73,0,190.51,0,0,137.33,0.27,61.06,0,69746.11,0,427.72,1166.54,0,0.64,0,43.87,0,18.9,0,1.58,0.58,0,0,0,0,0,0,80,0
12,13.35,64.71,7.69,77.65,33814.18,68.58,35.48,386.88,0.1,54.78,3568.47,43.69,1321.4,52.19,275.37,84.16,20.27,192.65,281.5,123.32,48.97,700.77,113303.17,36.7,698.44,79.7,35.68,52.83,558.95,13.02,33.28,88.73,101.04,18.02,1488.45,210.71,89075.33,18.09,8.47,29,3.96,51.26,6.84,0,54.82,4.97,0,1.26,0,0,0,0,0,5.7,3.26,0,0,0,0,0,0,0,0,0,0,0,0,10.87,0,6.1,0,0,0,0,11.02,4.09,46.95,4.53,0,3.87,44.91,0,0,0,8.71,39.89,83.36,0,0,47.36,0,0,0,0,0,0,0,10.96,0,0,0,1127.18,0,121.97,117.66,0,21.16,0,41.3,0,5.04,0,0,0,0,0,0,0,0,0,0,0
5880.76,797.61,247.83,481.74,3711.36,14470.78,1443.06,3313.33,1453.11,130.93,889.72,320397.98,436.21,614.31,120.19,391.59,1666.06,119.33,2367.39,5279.59,5824.27,1647.13,20155.17,4776.14,3259.3,5115.86,3542.34,921.3,1358.8,2256.07,2328.8,3277.39,16404.48,1339.62,3739.04,4510.09,2049.2,2199.37,115647.55,484.05,17469.8,314.65,964.88,96.44,105.77,431.14,356.78,173.93,696.52,39.36,83.25,274.4,8905.54,4063.52,9636.52,512.29,874.81,177.24,3326.58,1101.75,84.63,452.89,46.02,607.39,42.02,81.44,5451.97,674.94,3156.76,125.51,16149.64,35.58,41,105.23,388.23,15.55,379.05,576.84,1975.63,374.61,4304.51,333.97,284.55,301.21,499.8,3932.65,956.14,3465.18,29.49,1077.68,447.84,274.03,89.09,503.83,27,1323.01,72.48,149.71,398.2,1287.8,357.03,338.89,22175.16,106.78,1135.46,491.84,306.34,1471.22,54.33,535.77,469.54,193.62,5504.06,110.66,1855.54,54.5,3744.23,651.89,97.74,107.05,329.58,777.62,92.45
43.16,212.75,437.53,0,92.88,27.93,3.75,102.83,3.34,314.28,19.99,3229.4,0,0.51,35.01,147.05,14.04,9.73,192.96,0,232.06,4.6,0,125.29,5.89,2.77,1106.66,0,0,0.11,326.1,62.09,389.67,7.03,98.7,1.21,43.78,0,189.93,74182.3,3125.52,624.78,259.24,2461.66,4393.04,2190.42,866.51,332.22,4484.73,0,371.4,493.7,195.2,250.83,137.44,538.06,1.98,0,25.66,0.42,3.73,99.82,6.63,2.16,3.82,8.12,10.41,0.35,1.24,5.3,236.2,54.63,0,0,7.33,1.24,14.55,98.26,179.52,2,13.59,80.77,2.03,0,0,25.6,24.96,802.92,1.15,0,0,0,0,0,0,0,0,31.93,6468.95,653.87,2032.22,31.85,388138.3,5.7,4078.98,40566.61,53.57,609.89,0,42.15,0,0,1.29,0,1.34,2.09,2.27,22.42,0,0,40.42,0,0
3969.23,3598.66,977.57,36437.91,302.47,2387.22,66.06,272.33,72.04,97.98,105.5,136805.83,19.36,22.34,62.78,348.18,75.04,51.54,147.42,219.12,286.95,76.49,720.28,136.5,142.76,233.33,3112.41,44.53,66.82,108.37,42.73,694.49,57537.35,54.67,1706.48,203.68,1433.67,98.44,6414.35,16410.38,395963.87,12206.76,68.15,147.01,6907.48,3618.77,21983.61,5896.72,48526.32,1377.8,1858.85,5347.14,9249.95,26152.4,645.86,6238.05,629.9,2639.6,4538.3,4520.52,2232.25,7407.78,2262.02,455.89,225.14,2398.82,13589.99,2380.17,13636.68,6379.54,19343.76,901.12,548.87,1412.79,8935.84,7.78,9989.68,246.89,41487.24,1936.46,18725.57,4913.54,12175.5,143.63,22256,181.07,59.75,215.94,11.69,3056.99,170.85,86.97,37.1,200.19,10.73,48.82,32.95,6673.74,10826.19,36114.28,26120.97,11551.37,222122.99,4007.59,19168.31,10316.82,9640.58,45435.12,1071.66,1587.01,263.02,77.13,13194.9,862.62,3773.28,975.53,7951.04,13956.03,3125.71,1696.43,251.02,187.61,48.28
794.65,287.5,941.49,125.69,149.3,0.09,0,42.53,8.87,222.29,34.62,2279.11,0.18,0,20,48.15,0,2.57,56.15,86.83,39.35,113.55,249.71,1.95,0.01,0.13,649.08,0,0,0,15,255.74,109.93,2.88,45.58,0.01,124.44,0,473.54,1948.01,36358.56,14889.34,11.46,230.28,2718.23,1913.56,3395.19,114.67,6616.56,536.12,618.68,1386.19,1146.62,8952.22,444.92,322.19,70.88,407.12,115.35,43.55,47.94,1386.93,290.11,52.12,31.5,276.37,510.55,27,154.33,56.44,1149.34,16.66,11.73,211.02,866.9,0,98.57,336.84,385.54,0.01,157.36,208.44,191.13,0,0,0.01,9.84,10.83,0,4.36,0.01,0.01,0,0.02,0,0,1.9,242.28,421.01,739.07,1801.57,196.28,91137.43,39.12,688.56,662.75,114.14,3529.49,895.87,42.4,0.01,0,205.03,13.74,68.48,12.54,71.57,13789.56,28.07,34.67,0.01,0.01,0
0,0,9.93,0,398.1,660.63,17.14,289.32,32.61,711.07,15.11,2826.14,12.02,0,1394.26,522.96,45.44,32.73,315.96,31.24,132.31,3.78,0,18.02,8.38,12.36,560.09,76.65,120.7,0.4,37.54,409.08,368.86,16.63,154.44,3.63,360.11,2.01,407.73,429.21,410.46,25.25,36006.98,5736.21,26605.9,8080.78,33.7,78.77,6623.7,0.73,0,0,145.66,86.88,454.32,300.54,20.36,0,0,0,0.25,19.96,0,0.77,0,6.56,11.42,0.45,0,0.85,34.39,0,0,0,3.03,201.26,25.69,3650.57,1077.71,155.56,0,0,0,0,0,315,352.1,5424.37,42.31,11.97,0,0,0,4,0,0,0,18.2,119.14,50.81,3.49,6.76,111755.63,36.04,892.89,5776.43,0,1.92,0,48.41,0,0,0.83,3.56,4.34,0,0.83,0,0,0,0,0,0
0,1.8,0,0,385.71,76.05,23.55,53.71,5.94,780.1,19.82,1035.5,0,0,410.23,211.58,43.21,81.53,364.44,3.67,214.67,0.09,2.04,0,110.85,3.76,310,0,102.55,0,91.76,303.71,171.3,25.71,398.91,30.1,58.96,0,379.87,1384.71,560.78,428.44,477.24,21692.87,4940.37,3814.13,67.04,27.77,953.7,0,0,0,3.85,4.98,375.44,57.75,7.93,0,0,0,0,5.95,0,3.35,0,0,0.28,0,0,0,101.27,0,0,0,3.49,70.49,0.3,358.84,324.35,0,0,0,0,0,0,15.68,34.04,83.95,0,0,0,0,0,0,0,0,0,0.46,103.83,1.93,23,3.48,62558.92,23.07,917.5,13208.63,1.33,1.87,0.84,10.87,0,40.73,0,0,0,0,0,0,0,0,1.2,0,0
0,67.11,3.84,2.56,27.74,705.92,9.21,12.77,9.97,175.92,103.08,11957.65,4.75,3.28,1101.34,70.24,7.14,0,143.8,0.01,30.74,8.04,2.02,5.62,8.08,0.01,152.07,0,2.67,1.95,51.75,632.29,194.23,0,140.6,0.65,1.58,0,1734.86,8526.64,2561.2,232.6,245.25,967.55,100811.62,7244.35,116.63,108.29,5591.73,0.1,0,0.01,151.83,39.13,408.88,146.05,0,0.01,0.02,4.4,0.8,0.03,0,0.01,3.89,1.28,0.03,0,0.12,0.01,300.49,0,1.64,0,0.59,10.31,2787.6,923.57,17633.65,1846.82,0.03,106.3,0.02,0,0,7.52,0.54,34.43,0,318.15,0.01,0.01,0,0.02,0,0,0,4.12,262.56,16.18,72.68,26.66,201736.86,18.75,600.24,7933.79,5.9,35.11,214.86,42.87,0.01,0,2.03,5.81,0.01,0,38.07,55.98,0,0.01,0.01,5.81,0
0,20.95,1.46,1.5,27.94,181.95,15.68,52.63,7.18,251.26,216.34,19707.33,0.43,0,338.54,79.7,0,3.34,303.5,57.57,391.24,9.74,0,0,13.73,0.02,1753.83,0.56,18.25,2.49,97.44,212.9,238.67,4.43,189,0.25,23.48,0.07,1533.61,2330.81,6559.06,621.88,1567.45,1132.86,83348.38,86312.9,402.32,576.49,15916.07,248.27,0,0,482.61,209.53,391.36,249.27,66.32,0,0,4.47,0.84,217.37,0,11.62,2,6.89,10.3,0.36,3.18,1.66,420.72,4.95,0,0,31.74,287.91,1492.9,15369.29,7500.06,496.45,2.94,52.57,7.6,0,0,5040.14,3004.66,5259.24,263.36,5989.54,3243.15,2628.51,0,0,0,0,0,14.97,979.66,134.79,429.55,13.5,196666.65,13.43,1393.28,6894.03,7.88,71.72,0.39,30.43,0,1492.36,0.26,0.15,6.24,0,0.99,0,0,0,0,0,0
0.54,7.47,3.67,0,5.57,1.86,9.24,13.46,5.19,0,7.74,668.54,0,0,0,1.74,0.79,4.05,11.15,0,61.2,0.08,0,4.61,52.9,0,0,0,2.05,0,6.23,0.91,96.21,0,2.97,0,32.5,4.97,113.67,823.09,7995.89,533.56,23.48,394.21,575.78,229.15,42093.95,534.86,5207.59,0,0,0,163.09,1137.37,46.62,45.28,5.97,10.74,0,0,29.27,78.16,152.81,6.45,10.26,285.25,0,4.5,3.7,11.64,0,0,105.39,128.66,316.08,0,0.4,357.41,3.43,0,1.57,2696.3,0,0,0,9.09,17.12,3.05,0,3.31,0,0,0,0,0,0,0,1173.49,3120.2,3457.67,17263.28,216.77,125381.82,177.14,334.47,1205.41,406.83,131.62,66.43,0,0,0,1.42,0,0.25,0,79.79,16.8,0,0,0,0,0
0,0.02,0.01,0.01,6.74,3.72,0,1.93,0,0,0,102.38,0,7.67,1.31,0,0,0,4.83,0.01,5.98,0,0.02,0,0,0.01,60.4,0,0,0,6.93,0,20.94,0,0,0,0,0,0.01,277.76,2316.69,423.19,42.08,44.71,160.33,208.22,154.24,3478.67,346.49,104.57,494.39,23.59,19,40.44,0.01,34.62,0,0,0.01,0,0,0.31,0,0,3.12,13.33,0.01,0,0.01,0,4798.34,0,0,1.14,9.91,8.13,2231.9,1348.7,1101.94,6716.48,0.01,337.08,1342.68,0,0,0,6.16,1.86,4.93,132.53,61.34,48.6,19.87,112.54,6,0,16.13,9.73,1.98,2.07,9.11,0.01,4166.67,0,36.13,652.52,0.01,105.55,0,25.01,3.07,28.2,0.02,0,0,1.37,0.47,0.08,0,0,0,0,0
42.95,63.62,23.46,32.23,1481.4,409.87,4.68,537.65,86.09,1181.37,14.51,91747.69,1.44,2.05,753.71,2835.26,5.5,1565.62,77.59,17.62,50.08,5.37,66.29,14.11,135.74,17.05,321,52.6,60.46,7.53,635.46,80.4,2455.27,3.96,126.17,15.06,128.88,7.1,7682.42,12561.23,38694.56,672.6,119.1,2580.74,54886.94,4980.07,4318.77,163.01,103943.6,4.64,336.35,20.89,498.26,517.73,265.9,240.89,24.97,27.06,30.39,10.07,17.02,62.2,14.63,11.22,8.57,12.7,52.38,6.19,28.94,21.96,1189.13,184.33,3.26,6.61,142.69,46.2,471.35,1746.76,2842.67,202.45,40.3,106.9,28.98,4.97,14646.37,338.35,71.73,129.51,1.29,401.1,15.69,12.41,5.08,28.72,1.54,31.3,4.13,28.04,11553.37,1137.22,1428.93,40.68,290042.66,34.23,3681.98,7603.52,162.02,164.47,20.63,44.25,10840.48,7.5,49.78,3.56,16.24,3.41,21.72,82.49,6.83,7.48,10.17,10.82,2.85
255.13,88.76,0,0,0,0,0,0,0,0,0,203.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,121.61,0,0,0,30.13,0,0,3.85,952.78,216.42,0,0.17,27.62,87.29,0,33.98,2.23,520.31,0,40.08,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,73.61,9.99,0.5,1.91,161.99,1.54,19.59,28.69,7.18,6.32,0,0,0,0,0,1.2,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15,132.38,0,0,5.33,0,0,0,18.21,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18,2786.24,10.19,17.49,3.89,21.7,2.61,5.93,2.66,2.49,4.07,738.47,0.8,1.14,2.6,7.15,3.07,2.13,4.12,9.82,9.17,2.99,36.96,5.64,5.4,9.51,7.81,1.71,2.52,4.2,1.93,69.29,9.14,2.21,4.69,8.4,3.66,3.96,10.66,10.72,98.72,7.11,1.82,1.85,3.12,12.58,10.54,5.14,17.4,1.7,2014.76,11.79,20.85,20.78,11.35,8.84,1.31,451.41,17.08,5.66,5.14,27.5,2.79,5.27,2.55,3.13,27.76,3.43,16.03,4.93,32.84,677.05,1.48,568.61,13.52,0.6,11.6,9.88,84.43,13.39,23.3,168.25,15.65,2.91,3.58,224.95,1.79,6.42,0.74,19.07,9.08,7.2,2.94,16.66,0.89,2.52,2.4,5.04,9.82,33.25,12.36,11.64,76.29,3.67,4.44,13.95,12.79,58.91,2.27,19.51,10.2,4.17,28.12,2.03,8.33,1.85,293.22,26.16,3.93,4.3,5.97,6.35,1.67
1049.16,7883.54,32.26,2.85,0.63,4.07,0.42,0.97,0.43,0.4,0.66,143.7,0.13,0.19,0.42,1.16,0.5,0.35,0.67,1.6,1.7,0.56,6.15,0.92,0.95,2.79,1.27,0.28,0.41,0.68,0.31,0.44,1.63,0.36,0.76,1.5,0.6,0.64,2.15,1.81,66.57,75.37,0.3,0.3,8.44,5.93,1.72,2.48,5.96,17.62,17.83,12174.67,3.39,3.38,1.85,5.96,0.21,144.11,2934.14,416.11,879.5,5072.48,485.24,902.62,436.68,3.41,1627.08,586.89,2750.66,0.8,5.97,0.32,719.07,471.67,7697.83,0.1,4.99,5.29,196.29,2.18,3.86,2.82,2.55,0.47,0.72,1.2,0.29,1.04,0.12,3.17,1.48,1.17,0.48,2.71,0.15,0.41,0.39,0.82,1.74,5.48,2.15,1.89,67.06,0.6,0.79,2.34,1717.93,194.46,395.69,15.35,1.73,0.68,4.58,0.33,1.36,0.3,1.69,344.31,672.61,752.62,0.97,1.03,0.27
0,996.89,320.58,2554.5,644.59,1862.34,2.79,9.25,14.54,21.88,393.35,209055.18,54.09,98.51,165.78,208.83,242.97,53.26,331.46,850.48,964.54,413.2,2196.41,633.91,348.58,1056.81,497.51,101.26,172.91,434.09,725.72,1495.36,702.02,219.66,123.11,724.28,211.73,515.48,2873.89,546.15,531.79,1280.67,117.39,71.16,131.63,436.51,152.58,84.65,326.97,119.98,0.01,6.81,75724.24,9232.87,10450.43,4246.27,782.33,584.22,2558.45,700.48,126.28,2.37,234.49,748.47,16.23,304.5,5235.91,494.99,2644.81,462.25,1858.45,59.14,15.31,0.01,373.37,8.92,2.78,48.42,66.81,0.02,5752.93,5477.77,6569.05,23.74,29.21,44.11,18.49,222.44,6,188.83,74.21,58.81,252.66,1123.63,76.42,216.49,205.6,51.8,697.96,3164.31,274.83,147.28,41928.11,271.47,560.05,1359.95,654.35,1008.31,155.77,130.82,874.63,34.14,9842.48,295.38,949.88,721.81,3116.59,807.05,119.61,131.54,48.74,428.31,112.78
203.73,645.41,5.71,16.01,20.76,0.01,0,0,0,0,36.03,12997.65,0,0,20.66,2.61,14.3,19.47,19.16,9.39,48.16,1.41,0.02,0,3.83,0.01,14.79,0,4.98,0,7.71,19.37,3246.84,2.06,139.75,0.01,35.5,2.57,7366.32,19.55,2209.3,51.28,38.17,5.88,85.65,47.21,977.11,156.47,74.79,58.13,109.07,364.2,7924.88,59158.84,1300.11,8928.38,851.51,252.13,0.01,0,156.4,2821.47,178.7,0,81.26,5.79,0.01,0.1,0.01,0,0.01,0,45.48,353.8,857.01,0,0,580.87,220.89,0,55.53,7553.91,0.69,0,0.01,1.12,1.59,43.45,0,63.18,0.01,0,0,0.01,0,0,0,183.72,1254.35,2574.24,2061.13,3778.53,55772.7,247.92,1235.05,649.45,391.74,2003.6,69.13,0.01,0.01,0,11.91,1598.08,1017.7,1.92,422.91,8509.48,110.07,270.8,0,0.01,0
0.01,1.77,8.17,3.05,381.32,0.15,164.02,805.98,43.36,89.83,1696.39,163429.57,0.01,0.01,102.72,270.71,241.93,97.21,548.7,852.42,1150.64,168.83,1170.61,0.04,263.13,311.97,305.04,1.68,103.18,22.46,114.05,374.39,946.61,326.88,569.55,332.73,78.12,0.03,9918.12,474.67,1293.67,1.83,21.72,60.9,124.71,467.74,9.84,0.07,653.4,0.01,0.01,0.04,11149.29,1994.19,93816,6063.1,1008.75,60.35,0.86,0.6,0.01,0.07,0.01,0.01,0.01,2.31,0.11,0.01,1.24,0.02,0.1,0.01,0.01,0.02,7.83,7.57,176.15,378.54,0.31,0.05,1075.11,726.95,477.97,0.05,0.06,0.05,0.68,37.76,0,70.12,0.07,0.04,0.01,0.08,0,0.01,0.01,0.7,490.57,334.95,149.4,71.38,40012.36,47.15,174.31,1174.2,0.05,2.77,3.9,0.09,0.08,0.03,26.37,59.01,256.72,37.67,172.63,0.15,2814.78,0.02,0.06,0.06,0.02
0,1176.66,0,4,148.89,0,8.38,39.02,2.06,2.97,48.46,8976.93,6.9,0,9.07,5.56,49.78,0,118.79,28.01,249.23,11.72,1.4,1.93,16.63,4.38,71.93,0,11.63,0,348.95,194.91,795.88,75.57,38.08,5.71,17.41,0,3454.88,783.53,3328.88,473.64,13.84,1.03,55.02,26.52,88.83,0,689.78,0.29,0,742.27,2584.19,14516.51,6422.53,66888.32,1463.58,0,0,0,0,0,0,2.29,72.93,196.8,0,0,0,363.2,2.06,122.27,85.73,0,430,0,0,6.86,368.28,1.87,430.68,78.51,1161.6,0,0,1.21,2.22,4.42,0,91.13,0,0,0,0,0,0,0,353.47,1104.49,6305.96,950.36,1098.57,88595.12,500.9,1045.57,896.48,0,0,0,0,0,0,1.53,6.27,22.56,1.49,603.94,0,0,0,0,0,0
0,6818,5.26,9.4,2.1,0,0,1.9,0,0,17.27,364.66,0,0,2.01,0.4,4.85,0,19.91,0,21.82,1.35,0,0,0,0,22.6,0,0,0,11.59,12.63,49.42,3.01,4.84,0,32.52,0,120.21,26.3,8.21,17.36,8.68,2.61,19.73,31.6,0,0,0,0,0,0,709.96,629.3,960.18,3133.46,3172.76,0,2,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,2.27,1.9,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,73.41,20.15,32.82,60.47,10693.3,1.62,4.02,81.56,0,0,0,0,0,0,12.37,0,0,0,0.78,0,0,0,0,0,0
0.22,85.49,119.57,30.54,1.96,0,0,0,0,0,0,2011.4,0,0,31.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08,0,16.62,0,0,0,128.41,2.33,0,3.06,0,0,0,0,0,0,0,0,0,12.22,2.63,0,0,0,0,3371.08,7969.31,2172.08,4.22,46.61,0,5.56,28.5,17.78,6744,0.79,36.63,1.81,0,0,0,0,0,0,0,0,0,0,61.43,0,1.61,0,0,0,0,28.79,0,12.6,0,0,0,0,0,0,0,3.04,0,0,5.53,481.05,8.79,0.52,9.61,0,0,11.04,13.79,0,0,0,103.32,4.31,0,0,0,6.37,0.52,0.59,0,0,0
0,133.76,580.1,200.94,23.51,0,0,0,0,0,1.33,10601.84,0,0,28.61,14.91,0.71,0,1.8,0,8.74,0,0,0,0,0,6.25,30.12,0,0,3.52,7.5,171.52,0,2.37,0,0,0,58.99,96.52,8.02,18.88,7.09,2.51,314.39,18.93,97.18,0,0,1.43,0,21.84,296.96,14.41,93.59,4.49,19.87,601.86,9297.05,1046.52,90.45,184.82,0.4,46.49,131.03,14.04,1209.76,14.06,128.23,73.39,0,0,0,0,36.42,0,0,3.6,0,0,79.8,40.03,35.78,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,25.07,110.59,24.17,58.58,607.18,726.78,177.45,0.05,105.51,0,20.66,0,0,0,0,77.67,0,17.43,0,86.21,10.11,0,0,0,0,0
0,80.23,374.38,261.16,154.15,0,0,0,0,0,21.38,117.87,0,0,0,0,2.52,0,0,0,2.09,5.82,0,0,0,0,0,0,68.23,4.44,0,36.79,17.24,10.17,11.05,0,12.48,0,13.79,12.18,3.75,7.89,0,0,3.9,3.04,0,2.45,7.96,0,0,114.4,2,0,19.47,3.75,16.33,192.82,952.65,4129.9,87.79,266.46,0,42.52,50.93,22.2,463.93,21.4,47.98,2.53,0,0,0,0,79.19,0,0,68.63,0,0,196.99,18,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.64,8.29,1.67,13.71,429.99,179.51,4.15,0,152.82,0,32.16,0,0,0,0,185.39,38.81,16.54,0,4.96,3582.97,0,50,0,0,0
0,32.84,941.18,160.76,23.79,0,0,204.9,4.06,211.82,3.8,352.83,0,0,0,33.87,147.85,0,108.91,52.01,343.63,6.1,0,0,35.57,0,473.8,0,5.14,0,0,3.99,70.57,0,51.76,0,0,0,482.34,364.13,291.72,12,0,0,174.23,310.26,190.15,2,99.89,0,0,0,1355.23,355.56,184.47,299.76,113.4,1.86,3.69,17.59,11177.49,1712.71,471.69,16.45,919.3,1363.82,221.64,0,141.6,280.53,156.33,0,0,0,83.15,0,0,7.38,41.33,0,29.72,298.03,91.06,0,0,0,0,0,8.53,0,0,16.33,0,168.47,0,1.29,0,12105.36,5477.12,7448.88,2020.23,2642.72,92163.5,1692.57,175.75,590.53,29.5,3341.84,130.8,0,0,48.53,64.68,12.83,7.93,4,18.02,2.35,0,0,0,0,0
22.58,10563.55,3367.2,654.31,0.99,0,0,0,3.98,8.25,6.63,1872.84,0,0,0,1.9,0,0,0,57.8,19.83,17.82,0,0,0,0,32.02,0,0,0,2.42,0.25,60.19,0,726.62,0.41,0,0,76.99,11.73,80.59,32.19,19.56,0,16.76,42.4,114,0,126,10.71,23.12,7.57,100.81,353.02,467.72,41.83,0,41.5,5.2,7.21,89.21,28460.54,1064.92,4274.42,44,180.08,856.71,0.18,34.72,21.11,366.53,0,5.16,62.89,1466.18,0,0,0,539.54,0,51.2,172.26,9.9,0,0,0.35,0,0.18,0,65.98,0,25.73,0,0,0,0,0,1080.24,61.24,222.25,278.84,943.63,11423.71,17.47,18.57,43.49,68.85,22314.12,263.33,485.87,0,0,9.19,0.05,8.93,0,24.7,1345.39,0,3.6,0,0,0
5034.33,0,36.25,931.28,0,0,0,0,0,0.63,0,2266.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.54,20.55,0,0,1.98,0,4.13,0,15.16,1.84,29.96,0,2.29,54.01,15.07,0,0,0,0.25,0,0.43,186.7,804.75,3.06,16.59,8.58,0.1,0,5.37,1.95,15.2,0,0,19.38,124.52,0,0,0,8461.12,0,0.63,95.94,0.05,0,0,0,0,0,0,299.79,0,0,0,0,0,0,0,1.2,0,0,1.29,6.16,20676.1,1.97,0,0,1560.35,5044.11,316.69,5.43,0,0,0.46,0,0,0,0.17,14.98,7441.33,0,0,0,0
